orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,codigo_unidade_orcamentaria,codigo_item,nome_item,codigo_natureza_despesa_detalhada,nome_natureza_despesa_detalhada,valor
46,ADVOCACIA-GERAL DA UNIÃO,AGU,46,ADVOCACIA-GERAL DA UNIÃO,AGU,ADVOCACIA-GERAL DA UNIÃO,AGU,202110,63101,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,63447.95
72084,MINISTÉRIO DO TURISMO,MTUR,1782,FUNDAÇÃO CULTURAL PALMARES,FCP,FUNDAÇÃO CULTURAL PALMARES,FCP,202110,54204,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,1168.2
41066,MINISTÉRIO DA DEFESA,MD,41066,MINISTÉRIO DA DEFESA,MD,MINISTÉRIO DA DEFESA,MD,202110,52901,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,13318.73
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,202110,39902,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,MINISTÉRIO DA CIDADANIA,MCIDADANIA,202110,55901,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,3109.21
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,26414,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100902,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,202110,26411,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100901,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,202110,26410,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,11292.98
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,26409,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100918,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,202110,26419,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,26418,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100907,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,202110,26421,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,2397.72
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100906,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,202110,26420,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100904,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MATO GROSSO DO SUL",IFMS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MATO GROSSO DO SUL",IFMS,202110,26415,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,16905.84
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100917,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,202110,26416,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,1987.03
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,26402,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,23402.89
244,MINISTÉRIO DA EDUCAÇÃO,MEC,84710,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,202110,26351,72,Passagens e Despesas com Locomoção,33903301,PASSAGENS PARA O PAIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,26245,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,243311.73
244,MINISTÉRIO DA EDUCAÇÃO,MEC,462,UNIVERSIDADE FEDERAL DE ITAJUBÁ,UNIFEI,UNIVERSIDADE FEDERAL DE ITAJUBÁ,UNIFEI,202110,26261,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,605.66
244,MINISTÉRIO DA EDUCAÇÃO,MEC,464,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,202110,26262,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,53198.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,461,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,202110,26260,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,431,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,202110,26247,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,12124.0
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25104,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,3,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,202110,25301,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,66952.76
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25101,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,540.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,202110,24101,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,75644.364106
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,26232,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,256,COLÉGIO PEDRO II,CP II,COLÉGIO PEDRO II,CP II,202110,26201,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,13938.46
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,1934,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,202110,25303,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,363312.88
235876,MINISTÉRIO DA ECONOMIA,ME,240,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,202110,25296,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,154874.95
244,MINISTÉRIO DA EDUCAÇÃO,MEC,474,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,202110,26282,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,468,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,202110,26279,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,100732.69
244,MINISTÉRIO DA EDUCAÇÃO,MEC,458,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA-RN,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA-RN,202110,26264,63,Locação de Veículos,33903303,LOCACAO DE MEIOS DE TRANSPORTE,1112.8
41066,MINISTÉRIO DA DEFESA,MD,41066,MINISTÉRIO DA DEFESA,MD,MINISTÉRIO DA DEFESA,MD,202110,52101,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,0.0
41066,MINISTÉRIO DA DEFESA,MD,94,COMANDO DO EXERCITO,C.EXER,COMANDO DO EXERCITO,C.EXER,202110,52121,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,1353383.756072
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,25064,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,ANATEL,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,ANATEL,202110,41231,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,0.0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,91138,SUPERINTENDÊNCIA DO DESENVOLVIMENTO DA AMAZÔNIA,SUDAM,SUPERINTENDÊNCIA DO DESENVOLVIMENTO DA AMAZÔNIA,SUDAM,202110,53202,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,0.0
41066,MINISTÉRIO DA DEFESA,MD,185,COMANDO DA MARINHA,C.MAR,COMANDO DA MARINHA,C.MAR,202110,52131,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,1540198.219442
41066,MINISTÉRIO DA DEFESA,MD,48,COMANDO DA AERONAUTICA,C.AER,COMANDO DA AERONAUTICA,C.AER,202110,52111,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,803313.208168
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,1934,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,202110,25303,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,16738.38
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30107,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,18775.29
244,MINISTÉRIO DA EDUCAÇÃO,MEC,49103,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,202110,26432,72,Passagens e Despesas com Locomoção,33903304,MUDANCAS EM OBJETO DE SERVICO,0.0
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,1934,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,202110,25303,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,658410.66
235876,MINISTÉRIO DA ECONOMIA,ME,240,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,202110,25296,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,486106.87
235876,MINISTÉRIO DA ECONOMIA,ME,382,INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,202110,25297,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,244,MINISTÉRIO DA EDUCAÇÃO,MEC,MINISTÉRIO DA EDUCAÇÃO,MEC,202110,26101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,38192.42
235876,MINISTÉRIO DA ECONOMIA,ME,3,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,202110,25301,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,25244.37
235876,MINISTÉRIO DA ECONOMIA,ME,235,SUPERINTENDÊNCIA DE SEGUROS PRIVADOS,SUSEP,SUPERINTENDÊNCIA DE SEGUROS PRIVADOS,SUSEP,202110,25208,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,161.51
235876,MINISTÉRIO DA ECONOMIA,ME,478,COMISSÃO DE VALORES MOBILIÁRIOS,CVM,COMISSÃO DE VALORES MOBILIÁRIOS,CVM,202110,25203,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25104,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,89,BANCO CENTRAL DO BRASIL,BACEN,BANCO CENTRAL DO BRASIL,BACEN,202110,25201,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,151616.06
235876,MINISTÉRIO DA ECONOMIA,ME,166,SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,202110,25298,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,215320.09
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25103,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,88046.54
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,202110,24101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,2573.76
244,MINISTÉRIO DA EDUCAÇÃO,MEC,249,INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANÍSIO TEIXEIRA,INEP,INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANÍSIO TEIXEIRA,INEP,202110,26290,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,367.26
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,26298,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,4928.72
244,MINISTÉRIO DA EDUCAÇÃO,MEC,103730,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,202110,26440,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,16400.48
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,6874.61
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30103,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,1102.69
244,MINISTÉRIO DA EDUCAÇÃO,MEC,49103,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,202110,26432,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,32265,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,465955.99
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,10935.462742
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,32101,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,887.09
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,322,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,202110,30211,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,1132.18
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,173,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,202110,30202,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,1979.15
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30107,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,1413.71
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,632299.01
304,MINISTÉRIO DA SAÚDE,MS,315,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,202110,36201,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,2030583.61
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,32266,63,Locação de Veículos,33903309,TRANSPORTE DE SERVIDORES,94.6
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,223,COMISSÃO NACIONAL DE ENERGIA NUCLEAR,CNEN,COMISSÃO NACIONAL DE ENERGIA NUCLEAR,CNEN,202110,24204,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,66821.26
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,4243,AGÊNCIA ESPACIAL BRASILEIRA,AEB,AGÊNCIA ESPACIAL BRASILEIRA,AEB,202110,24205,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,15993.86
235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,MINISTÉRIO DA CIDADANIA,MCIDADANIA,202110,55101,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,1274301.73
72084,MINISTÉRIO DO TURISMO,MTUR,72084,MINISTÉRIO DO TURISMO,MTUR,MINISTÉRIO DO TURISMO,MTUR,202110,54101,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
41066,MINISTÉRIO DA DEFESA,MD,94,COMANDO DO EXERCITO,C.EXER,COMANDO DO EXERCITO,C.EXER,202110,52121,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
41066,MINISTÉRIO DA DEFESA,MD,41066,MINISTÉRIO DA DEFESA,MD,MINISTÉRIO DA DEFESA,MD,202110,52903,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,576.84
304,MINISTÉRIO DA SAÚDE,MS,2207,FUNDAÇÃO NACIONAL DE SAÚDE,FUNASA,FUNDAÇÃO NACIONAL DE SAÚDE,FUNASA,202110,36211,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,7771.81
304,MINISTÉRIO DA SAÚDE,MS,45013,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR,ANS,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR,ANS,202110,36213,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,261594.36
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,86144,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,ANAC,202110,39254,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,202110,39101,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,402678.23
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,54843,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,ANTAQ,202110,39251,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,264359,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,202110,41101,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,54844,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,DNIT,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,DNIT,202110,39252,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,242001.76
41066,MINISTÉRIO DA DEFESA,MD,94,COMANDO DO EXERCITO,C.EXER,COMANDO DO EXERCITO,C.EXER,202110,52921,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,2305.0
41066,MINISTÉRIO DA DEFESA,MD,185,COMANDO DA MARINHA,C.MAR,COMANDO DA MARINHA,C.MAR,202110,52931,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
41066,MINISTÉRIO DA DEFESA,MD,185,COMANDO DA MARINHA,C.MAR,COMANDO DA MARINHA,C.MAR,202110,52932,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
41066,MINISTÉRIO DA DEFESA,MD,185,COMANDO DA MARINHA,C.MAR,COMANDO DA MARINHA,C.MAR,202110,52232,83,Serviços de Consultoria,33903501,ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA,0.0
